customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,num_support_tickets,avg_monthly_usage_gb,churn
CUST-002338,Male,0,No,Yes,50,Yes,No,DSL,No,Yes,Yes,No,One year,Yes,Electronic check,79.93,3752.44,2,122.6,0
CUST-002339,Male,0,Yes,Yes,63,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,82.25,4718.71,2,180.4,1
CUST-002340,Male,0,No,No,52,No,No,Fiber optic,No internet service,No,No,No,Two year,Yes,Credit card,50.92,2734.31,1,140.6,0
CUST-002341,Female,0,No,Yes,5,Yes,Yes,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card,78.85,392.13,3,293.5,0
CUST-002342,Female,0,No,Yes,50,Yes,Yes,DSL,Yes,No internet service,No internet service,No,Month-to-month,Yes,Credit card,95.08,4228.14,1,179.9,0
CUST-002343,Male,0,No,Yes,41,Yes,Yes,No,No,No,No internet service,No,Two year,Yes,Bank transfer,102.06,4176.02,1,180.1,0
CUST-002344,Male,0,No,No,15,No,No,No,No,No,No,No,One year,Yes,Bank transfer,85.97,1161.2,0,0.0,0
CUST-002345,Female,1,Yes,No,41,Yes,No,DSL,No,No,No,No,One year,No,Credit card,94.55,3629.41,0,35.7,1
CUST-002346,Female,0,Yes,No,64,Yes,No phone service,DSL,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,99.63,5696.87,3,273.4,0
CUST-002347,Female,0,No,No,18,Yes,No,DSL,No,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,72.39,1137.09,0,264.1,0
CUST-002348,Male,0,No,No,55,Yes,Yes,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Bank transfer,18.0,920.51,1,199.0,0
CUST-002349,Female,0,Yes,Yes,37,Yes,No,DSL,No internet service,Yes,No,Yes,Month-to-month,No,Credit card,104.79,3726.2,1,430.5,1
CUST-002350,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,68.2,62.09,0,157.0,1
CUST-002351,Male,0,Yes,No,29,Yes,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer,36.07,904.91,2,247.2,0
CUST-002352,Female,0,Yes,Yes,36,Yes,No,DSL,Yes,No,No,No internet service,One year,No,Credit card,36.9,1195.39,0,234.1,0
CUST-002353,Female,1,Yes,Yes,23,Yes,Yes,No,No internet service,Yes,No,Yes,Month-to-month,No,Bank transfer,144.54,2989.04,2,274.0,1
CUST-002354,Female,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,One year,Yes,Electronic check,108.22,3981.25,2,253.9,0
CUST-002355,Male,0,Yes,No,27,Yes,Yes,DSL,No,No,Yes,Yes,Two year,No,Credit card,38.75,948.39,1,79.2,0
CUST-002356,Male,0,No,No,72,Yes,Yes,DSL,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card,49.5,3409.7,0,86.5,0
CUST-002357,Female,1,Yes,No,22,No,No,DSL,No internet service,No,No internet service,No internet service,One year,No,Mailed check,69.98,1453.41,0,173.2,0
CUST-002358,Male,0,No,No,15,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,111.27,1507.63,2,244.0,1
CUST-002359,Male,0,Yes,No,53,Yes,No,Fiber optic,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,103.38,5469.45,1,350.7,0
CUST-002360,Male,0,Yes,No,24,Yes,No,DSL,Yes,No internet service,No internet service,Yes,One year,Yes,Electronic check,42.14,994.73,1,246.9,0
CUST-002361,Female,0,No,Yes,28,Yes,Yes,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Credit card,79.51,2195.35,2,148.1,1
CUST-002362,Male,0,No,No,26,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,Month-to-month,Yes,Mailed check,76.66,1867.13,0,165.8,0
CUST-002363,Female,1,No,Yes,51,No,No phone service,Fiber optic,No,No,No internet service,No,Two year,Yes,Bank transfer,126.41,5887.97,0,260.2,0
CUST-002364,Male,0,No,No,12,Yes,No,DSL,No internet service,No,Yes,Yes,Month-to-month,No,Mailed check,71.69,832.87,1,153.8,0
CUST-002365,Female,0,Yes,Yes,55,Yes,Yes,Fiber optic,No,No,Yes,No internet service,One year,Yes,Electronic check,72.22,4138.2,0,245.9,0
CUST-002366,Female,0,Yes,No,43,Yes,No,Fiber optic,No internet service,Yes,Yes,No,One year,Yes,Electronic check,115.67,4659.37,0,3.9,0
CUST-002367,Female,0,No,No,72,Yes,Yes,DSL,No internet service,No,Yes,No,Month-to-month,No,Bank transfer,81.5,5768.39,2,78.2,1
CUST-002368,Male,0,No,No,34,Yes,No,DSL,Yes,No,Yes,No,One year,Yes,Bank transfer,55.75,1779.0,1,227.7,1
CUST-002369,Male,0,Yes,Yes,12,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,116.9,1454.07,0,375.3,1
CUST-002370,Female,0,Yes,Yes,34,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,113.87,3495.93,4,127.6,1
CUST-002371,Female,1,No,No,38,Yes,No,No,No,No,No,No,Two year,No,Electronic check,106.05,3795.04,2,233.3,1
CUST-002372,Male,0,Yes,No,68,Yes,No,DSL,No,Yes,Yes,No internet service,Month-to-month,No,Mailed check,91.3,5890.37,2,308.9,0
CUST-002373,Female,0,No,No,12,Yes,Yes,DSL,No internet service,No internet service,No,No internet service,One year,Yes,Electronic check,63.58,759.72,2,222.7,0
CUST-002374,Female,1,Yes,Yes,7,No,No phone service,Fiber optic,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,44.28,308.21,0,181.2,0
CUST-002375,Female,0,Yes,No,35,Yes,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,75.6,2640.39,1,308.1,0
CUST-002376,Male,0,Yes,No,72,No,No,No,No internet service,No,Yes,Yes,One year,Yes,Electronic check,80.25,5758.58,2,72.5,0
CUST-002377,Male,0,Yes,No,48,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,One year,Yes,Electronic check,96.54,4374.01,1,0.0,0
CUST-002378,Male,0,No,No,50,Yes,No,DSL,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card,18.0,793.0,1,56.8,0
CUST-002379,Male,1,Yes,No,9,Yes,No,DSL,No internet service,Yes,No,No internet service,One year,No,Bank transfer,90.36,832.87,1,24.7,0
CUST-002380,Female,0,No,Yes,31,Yes,No,Fiber optic,Yes,No,No internet service,No,Month-to-month,No,Bank transfer,67.64,1918.5,0,102.0,1
CUST-002381,Male,1,No,No,69,Yes,Yes,DSL,No,Yes,Yes,Yes,Month-to-month,No,Credit card,90.57,5449.91,1,167.4,0
CUST-002382,Female,0,Yes,No,38,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,One year,No,Mailed check,146.02,4859.38,0,130.0,1
CUST-002383,Male,0,No,No,6,Yes,Yes,DSL,Yes,No,Yes,Yes,One year,Yes,Mailed check,62.42,355.38,1,0.0,1
CUST-002384,Female,0,Yes,No,30,Yes,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,83.15,2332.95,0,156.6,1
CUST-002385,Female,0,Yes,No,46,Yes,No,Fiber optic,No,No internet service,No,Yes,One year,No,Mailed check,95.98,4338.87,0,173.4,0
CUST-002386,Female,0,Yes,No,28,Yes,No,Fiber optic,No,No internet service,No,No,Month-to-month,No,Bank transfer,110.77,3015.81,2,241.7,1
CUST-002387,Female,1,No,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,Two year,No,Electronic check,98.1,1196.93,1,280.3,1
CUST-002388,Female,0,Yes,No,54,Yes,No,No,Yes,No internet service,No,No internet service,Two year,Yes,Electronic check,54.49,2675.75,0,240.4,0
CUST-002389,Male,0,No,Yes,21,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,67.85,1466.57,0,0.0,1
CUST-002390,Female,0,Yes,Yes,41,Yes,No,Fiber optic,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,142.71,5870.8,0,115.4,1
CUST-002391,Female,0,Yes,No,30,Yes,No,DSL,Yes,No internet service,No internet service,Yes,Two year,Yes,Credit card,83.16,2554.84,0,133.5,0
CUST-002392,Female,0,Yes,No,20,No,Yes,DSL,No,No,Yes,No,Two year,Yes,Credit card,94.92,1621.91,1,78.3,0
CUST-002393,Male,0,Yes,Yes,72,Yes,No,DSL,No,No,No,Yes,Month-to-month,No,Electronic check,81.97,6093.3,2,322.2,1
CUST-002394,Male,0,Yes,No,19,Yes,No phone service,No,Yes,No,No internet service,No,Month-to-month,No,Electronic check,99.27,1928.09,0,141.0,1
CUST-002395,Female,0,Yes,Yes,32,Yes,Yes,Fiber optic,No,No,Yes,No,Month-to-month,No,Bank transfer,68.12,2050.07,1,89.1,0
CUST-002396,Female,0,Yes,No,30,Yes,Yes,DSL,No internet service,No internet service,No,No internet service,Two year,No,Bank transfer,72.5,2141.63,0,225.1,0
CUST-002397,Male,0,No,No,34,Yes,No phone service,DSL,Yes,No,No,Yes,Two year,Yes,Bank transfer,85.16,2618.77,2,39.1,0
CUST-002398,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Two year,No,Bank transfer,133.78,9456.07,0,92.3,0
CUST-002399,Male,0,No,Yes,46,No,No,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,150.19,6976.24,1,215.1,1
CUST-002400,Female,0,No,No,20,No,No,DSL,No,Yes,Yes,No,Two year,Yes,Bank transfer,82.23,1556.88,1,92.7,0
CUST-002401,Male,0,No,No,72,Yes,No,Fiber optic,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,75.17,4630.82,2,332.4,1
CUST-002402,Female,0,Yes,No,51,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,59.13,2814.43,1,233.9,1
CUST-002403,Male,0,Yes,No,21,Yes,No,Fiber optic,No internet service,No,No,No,Month-to-month,Yes,Electronic check,67.86,1417.84,2,187.7,0
CUST-002404,Male,0,Yes,No,71,No,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer,46.78,3290.41,1,204.6,1
CUST-002405,Female,0,Yes,Yes,9,Yes,No,Fiber optic,Yes,No internet service,No,No,One year,Yes,Electronic check,18.0,153.46,2,52.8,1
CUST-002406,Female,0,No,No,11,Yes,No,No,No,No internet service,No,No internet service,Month-to-month,No,Electronic check,49.73,572.82,1,175.8,0
CUST-002407,Female,0,No,No,6,Yes,No phone service,Fiber optic,No,No,No,No,Month-to-month,No,Electronic check,116.5,610.52,0,68.3,1
CUST-002408,Female,0,Yes,Yes,3,No,No,No,No internet service,Yes,Yes,Yes,Two year,Yes,Electronic check,72.26,191.13,2,290.1,0
CUST-002409,Male,0,Yes,No,67,Yes,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Electronic check,62.24,3760.09,1,368.0,0
CUST-002410,Female,0,No,No,35,Yes,Yes,Fiber optic,Yes,No,No,No,Month-to-month,No,Bank transfer,46.34,1639.32,1,67.3,0
CUST-002411,Female,0,Yes,Yes,7,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Month-to-month,No,Credit card,126.51,887.86,2,134.1,1
CUST-002412,Male,0,No,No,29,Yes,No phone service,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,85.35,2486.55,3,196.3,0
CUST-002413,Male,0,No,Yes,56,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Month-to-month,No,Bank transfer,94.61,5435.63,1,287.7,0
CUST-002414,Female,1,No,Yes,16,No,No,Fiber optic,No internet service,No,No,No,One year,No,Mailed check,28.92,434.37,1,361.9,0
CUST-002415,Female,0,Yes,Yes,23,Yes,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer,55.28,1161.67,0,178.8,0
CUST-002416,Female,0,Yes,No,72,Yes,No,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,83.01,5797.98,0,312.2,0
CUST-002417,Male,0,No,No,25,Yes,No,DSL,No,Yes,No,No internet service,Two year,Yes,Electronic check,69.14,1610.99,0,191.4,0
CUST-002418,Male,0,Yes,No,7,Yes,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card,75.76,506.32,0,144.7,1
CUST-002419,Female,1,No,No,19,Yes,No,DSL,No internet service,Yes,No,No internet service,One year,Yes,Credit card,90.56,1510.85,3,42.7,0
CUST-002420,Female,0,Yes,No,6,Yes,Yes,DSL,No,No,No internet service,No internet service,Month-to-month,No,Credit card,74.64,416.18,1,118.3,1
CUST-002421,Female,0,Yes,No,48,Yes,Yes,Fiber optic,No,Yes,No,Yes,Two year,Yes,Electronic check,114.49,5190.68,2,179.5,0
CUST-002422,Female,0,Yes,Yes,14,Yes,Yes,DSL,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,44.69,542.8,2,140.9,0
CUST-002423,Female,0,No,No,14,Yes,No,DSL,No internet service,No internet service,No,Yes,One year,Yes,Mailed check,33.32,489.24,1,424.9,0
CUST-002424,Male,0,Yes,No,72,No,Yes,DSL,Yes,No,Yes,Yes,One year,Yes,Credit card,84.32,5206.31,3,205.3,0
CUST-002425,Male,0,Yes,No,10,Yes,Yes,No,Yes,No,No internet service,Yes,One year,No,Mailed check,90.47,935.4,0,157.6,0
CUST-002426,Male,0,Yes,No,8,Yes,Yes,DSL,No internet service,No,No,Yes,Two year,Yes,Electronic check,85.57,592.85,1,42.7,0
CUST-002427,Male,0,No,No,12,Yes,Yes,DSL,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,73.95,906.77,1,144.8,0
CUST-002428,Female,0,No,No,57,Yes,Yes,DSL,No,No,No,Yes,Month-to-month,No,Bank transfer,60.28,3297.25,2,128.6,1
CUST-002429,Male,1,Yes,No,44,Yes,No,Fiber optic,Yes,Yes,Yes,No,Two year,No,Mailed check,101.33,3964.8,2,172.0,0
CUST-002430,Female,0,Yes,No,19,Yes,No,Fiber optic,No,No,No,No internet service,Two year,Yes,Bank transfer,106.38,1811.53,1,351.6,1
CUST-002431,Female,0,No,No,18,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,83.18,1377.92,2,240.5,0
CUST-002432,Male,0,No,No,41,Yes,No,Fiber optic,No,No internet service,No internet service,No,One year,Yes,Mailed check,173.21,7164.31,1,210.6,0
CUST-002433,Female,0,Yes,Yes,36,Yes,Yes,DSL,No,No,No internet service,No,One year,No,Mailed check,42.38,1341.6,3,156.7,0
CUST-002434,Male,1,Yes,No,26,No,No,DSL,No,No,No,No,One year,Yes,Mailed check,166.78,3895.91,3,147.3,1
CUST-002435,Female,0,No,No,45,Yes,No,No,Yes,No internet service,Yes,Yes,Two year,Yes,Bank transfer,32.3,1436.63,2,208.6,0
CUST-002436,Female,1,No,Yes,11,Yes,No,DSL,Yes,Yes,Yes,No internet service,Two year,No,Electronic check,81.57,872.86,0,233.8,0
CUST-002437,Female,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Month-to-month,Yes,Bank transfer,59.15,773.64,1,238.0,0
CUST-002438,Female,0,Yes,Yes,47,Yes,No,Fiber optic,No,No,Yes,No,One year,Yes,Electronic check,104.19,4221.57,1,258.7,1
CUST-002439,Male,0,No,No,38,No,Yes,DSL,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,99.46,3634.86,0,261.6,1
CUST-002440,Female,1,Yes,No,31,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,95.98,2665.41,1,59.5,1
CUST-002441,Male,1,No,Yes,72,Yes,No,DSL,No internet service,No,No,No,Two year,Yes,Mailed check,99.19,6944.88,0,205.2,0
CUST-002442,Male,0,No,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,One year,Yes,Mailed check,82.29,3872.13,1,286.2,0
CUST-002443,Female,0,Yes,Yes,20,Yes,No,Fiber optic,No,Yes,No,No,Month-to-month,No,Electronic check,33.5,700.95,0,133.8,0
CUST-002444,Female,0,Yes,No,15,Yes,No phone service,No,No internet service,No,Yes,Yes,One year,No,Credit card,88.8,1289.55,1,105.7,0
CUST-002445,Male,0,Yes,No,39,Yes,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer,70.92,2667.0,1,19.8,0
CUST-002446,Male,0,No,No,67,Yes,No phone service,DSL,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,55.61,3790.64,0,97.0,0
CUST-002447,Female,1,No,No,5,Yes,No,Fiber optic,Yes,No,No,Yes,One year,Yes,Bank transfer,82.68,433.52,0,160.2,0
CUST-002448,Male,1,No,Yes,37,No,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,82.2,3059.05,0,281.1,0
CUST-002449,Male,0,No,No,23,Yes,No phone service,DSL,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,45.56,1015.25,0,48.4,1
CUST-002450,Female,0,No,No,35,Yes,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,81.26,2908.58,1,284.7,1
CUST-002451,Female,0,No,Yes,8,Yes,Yes,Fiber optic,No,Yes,No,Yes,One year,No,Mailed check,130.66,926.36,1,187.5,0
CUST-002452,Male,1,Yes,Yes,67,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Month-to-month,No,Electronic check,156.8,10535.64,5,45.5,1
CUST-002453,Male,0,No,No,72,Yes,No,DSL,No internet service,Yes,Yes,No internet service,Two year,No,Bank transfer,112.14,7960.58,2,237.9,0
CUST-002454,Female,1,Yes,No,49,Yes,Yes,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,74.85,3530.78,3,239.5,0
CUST-002455,Female,0,No,No,72,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,Two year,Yes,Bank transfer,102.73,7569.28,1,200.5,0
CUST-002456,Male,0,Yes,No,22,Yes,No,Fiber optic,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,82.99,1811.1,1,217.6,1
CUST-002457,Female,0,No,No,36,No,No phone service,DSL,No,Yes,Yes,No,Month-to-month,No,Electronic check,56.03,2003.68,1,246.4,0
CUST-002458,Male,0,Yes,Yes,49,Yes,No phone service,No,No internet service,No,No,No internet service,Month-to-month,No,Credit card,96.16,4862.42,0,195.6,0
CUST-002459,Male,0,Yes,Yes,39,No,Yes,DSL,No,No,No,Yes,One year,No,Electronic check,60.77,2346.23,0,264.0,0
CUST-002460,Male,0,No,Yes,24,Yes,No,No,No,Yes,No,No internet service,Two year,No,Electronic check,80.98,1751.34,1,69.3,0
CUST-002461,Male,0,No,No,26,Yes,No,DSL,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,41.12,948.12,1,212.8,0
CUST-002462,Female,0,No,Yes,72,Yes,Yes,No,No internet service,No internet service,No,Yes,Month-to-month,No,Mailed check,111.11,7621.0,0,214.0,1
CUST-002463,Female,0,Yes,No,29,Yes,No phone service,DSL,Yes,No,No,No,Month-to-month,No,Mailed check,60.33,1569.24,2,278.4,1
CUST-002464,Male,1,No,Yes,65,No,No,Fiber optic,No,No internet service,No,No internet service,One year,No,Mailed check,127.64,8212.99,0,242.9,0
CUST-002465,Female,0,No,No,28,Yes,No phone service,DSL,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,48.89,1394.17,1,144.3,1
CUST-002466,Male,0,Yes,No,64,Yes,Yes,DSL,No,No,Yes,No,Two year,No,Credit card,47.3,2749.72,0,234.0,0
CUST-002467,Male,0,No,Yes,32,Yes,Yes,DSL,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,109.84,3629.83,2,105.3,1
CUST-002468,Male,0,Yes,No,46,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,One year,Yes,Bank transfer,76.22,3503.94,0,96.9,1
CUST-002469,Female,0,No,Yes,17,Yes,Yes,DSL,No internet service,No,Yes,No,Two year,No,Bank transfer,22.96,408.96,1,172.9,0
CUST-002470,Male,0,Yes,No,36,Yes,No phone service,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,38.8,1242.85,3,90.2,1
CUST-002471,Male,0,No,Yes,17,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer,120.7,1933.54,0,157.6,0
CUST-002472,Female,1,No,Yes,21,Yes,Yes,No,No internet service,No,No,No,Two year,Yes,Bank transfer,92.82,1906.43,1,239.3,1
CUST-002473,Male,0,Yes,No,23,Yes,No,Fiber optic,Yes,No,No,No internet service,Month-to-month,No,Credit card,72.12,1663.16,1,262.9,0
CUST-002474,Female,1,Yes,No,26,No,No phone service,Fiber optic,No,Yes,Yes,Yes,One year,No,Credit card,76.05,2041.3,1,84.3,0
CUST-002475,Female,0,Yes,No,59,Yes,No,Fiber optic,No,No,No internet service,No,Two year,Yes,Bank transfer,115.19,6988.26,2,0.0,0
CUST-002476,Female,1,Yes,No,21,Yes,No,DSL,No internet service,No,No,No,Month-to-month,Yes,Mailed check,109.48,2062.75,3,93.4,1
CUST-002477,Female,0,No,No,34,Yes,Yes,Fiber optic,Yes,No,No,No,Two year,Yes,Credit card,92.94,2952.84,0,148.4,1
CUST-002478,Female,0,No,Yes,65,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,86.63,5595.07,2,386.8,1
CUST-002479,Male,0,Yes,No,46,Yes,No,DSL,No,No,No internet service,Yes,One year,Yes,Electronic check,96.2,3878.64,0,115.4,0
CUST-002480,Male,0,Yes,Yes,5,Yes,No,DSL,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,134.59,701.13,1,336.8,1
CUST-002481,Male,0,Yes,Yes,7,Yes,No,No,No,No,Yes,No,Month-to-month,No,Credit card,35.33,247.15,2,247.2,1
CUST-002482,Female,0,No,Yes,40,No,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card,49.94,2029.03,2,175.0,0
CUST-002483,Male,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,79.81,1646.38,2,165.8,1
CUST-002484,Female,1,No,No,6,Yes,No,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Mailed check,119.83,636.7,1,286.3,1
CUST-002485,Female,1,No,No,19,Yes,No,Fiber optic,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,87.44,1552.46,1,129.2,0
CUST-002486,Male,0,Yes,No,41,Yes,No,DSL,No,No internet service,No,Yes,One year,Yes,Credit card,79.37,3190.07,3,352.3,1
CUST-002487,Female,0,Yes,Yes,23,Yes,Yes,Fiber optic,No,Yes,No,Yes,Month-to-month,No,Electronic check,98.66,2301.96,3,234.0,1
CUST-002488,Male,0,No,Yes,31,Yes,No,DSL,No,Yes,No,No,Month-to-month,No,Electronic check,70.05,2166.41,2,153.2,1
CUST-002489,Female,1,No,No,24,Yes,No,DSL,No,No,Yes,Yes,Month-to-month,No,Bank transfer,73.22,1536.44,2,194.9,0
CUST-002490,Female,0,Yes,No,17,No,No,DSL,Yes,Yes,No internet service,No,Month-to-month,No,Electronic check,100.9,1679.46,0,282.2,1
CUST-002491,Male,0,Yes,Yes,36,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,65.88,2155.49,4,341.3,1
CUST-002492,Female,1,No,No,6,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Month-to-month,No,Bank transfer,90.55,505.95,0,216.7,1
CUST-002493,Male,0,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,One year,Yes,Mailed check,58.54,921.02,0,138.9,0
CUST-002494,Male,0,Yes,Yes,52,Yes,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,76.8,3519.85,0,204.1,0
CUST-002495,Female,0,Yes,No,8,No,No,DSL,No internet service,No internet service,Yes,Yes,One year,No,Electronic check,64.13,446.82,3,80.4,0
CUST-002496,Female,0,Yes,No,30,Yes,Yes,DSL,No,No,No internet service,No,Month-to-month,Yes,Electronic check,102.08,2853.56,0,248.9,1
CUST-002497,Male,0,No,No,21,No,No,DSL,Yes,No,Yes,No,Two year,Yes,Credit card,69.86,1500.45,1,123.4,0
CUST-002498,Female,0,No,Yes,20,Yes,No,DSL,No,Yes,No,No internet service,One year,No,Credit card,56.68,1000.42,0,140.1,0
CUST-002499,Male,0,No,Yes,56,Yes,Yes,Fiber optic,No,Yes,No,No,One year,No,Electronic check,87.6,4248.14,3,264.1,0
CUST-002500,Male,1,Yes,No,63,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,No,Credit card,146.7,8630.15,1,260.4,1
CUST-002501,Male,0,Yes,No,12,Yes,No,Fiber optic,No internet service,No internet service,No,No,Month-to-month,No,Credit card,47.9,561.24,2,104.2,0
CUST-002502,Male,1,Yes,Yes,26,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Month-to-month,No,Credit card,76.17,1744.73,0,203.8,0
CUST-002503,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Month-to-month,No,Credit card,96.08,388.52,0,189.7,1
CUST-002504,Female,0,No,No,53,Yes,No,DSL,No,No,No,No,One year,Yes,Credit card,50.91,2749.84,3,125.3,1
CUST-002505,Female,1,Yes,Yes,29,Yes,Yes,Fiber optic,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,109.72,3037.18,1,202.0,1
CUST-002506,Male,0,Yes,Yes,7,Yes,No,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Electronic check,93.31,559.15,2,180.5,1
CUST-002507,Female,0,Yes,No,15,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,102.68,1468.14,1,159.2,1
CUST-002508,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Bank transfer,98.53,967.73,0,263.4,0
CUST-002509,Male,0,No,Yes,15,Yes,Yes,Fiber optic,No,No,No internet service,No,Month-to-month,Yes,Mailed check,91.91,1294.84,2,64.2,0
CUST-002510,Female,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,56.28,281.92,0,145.3,0
CUST-002511,Female,1,No,No,72,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,100.28,6215.89,3,127.5,0
CUST-002512,Female,0,Yes,No,12,Yes,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,18.0,183.61,2,63.5,0
CUST-002513,Male,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,No,Yes,Yes,One year,Yes,Mailed check,74.84,1968.37,0,196.7,1
CUST-002514,Female,0,No,No,41,Yes,No,Fiber optic,No internet service,No,No,No,Two year,No,Credit card,109.68,3863.02,1,102.4,1
CUST-002515,Male,1,No,No,63,Yes,Yes,DSL,Yes,No internet service,Yes,No,Two year,Yes,Credit card,105.69,6006.53,0,127.2,0
CUST-002516,Female,0,No,No,31,Yes,Yes,Fiber optic,No,No,No,Yes,One year,Yes,Credit card,165.48,4775.24,2,240.5,1
CUST-002517,Female,0,Yes,Yes,24,No,No,DSL,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,57.15,1379.81,1,38.9,0
CUST-002518,Female,0,No,No,32,Yes,No,Fiber optic,Yes,No,No internet service,No,One year,No,Mailed check,69.05,1891.46,0,230.8,0
CUST-002519,Female,0,Yes,Yes,12,Yes,Yes,No,No,No internet service,No internet service,Yes,Two year,No,Bank transfer,85.67,945.98,0,310.0,0
