customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,num_support_tickets,avg_monthly_usage_gb,churn
CUST-000905,Male,0,Yes,No,15,Yes,No phone service,DSL,No internet service,No,No,No,Month-to-month,Yes,Mailed check,40.42,453.58,5,223.9,0
CUST-000906,Female,0,No,No,63,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,Month-to-month,No,Bank transfer,53.91,2666.42,2,179.6,1
CUST-000907,Male,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,No internet service,No,Month-to-month,No,Bank transfer,113.34,1962.3,1,306.7,1
CUST-000908,Female,0,No,No,44,Yes,No,DSL,No,No,No,No internet service,Month-to-month,Yes,Bank transfer,128.28,4670.49,1,132.8,1
CUST-000909,Female,0,No,No,56,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,82.16,3531.12,0,18.9,0
CUST-000910,Male,0,No,No,63,Yes,No,DSL,Yes,No,Yes,No internet service,One year,Yes,Mailed check,59.36,2883.59,1,166.5,0
CUST-000911,Female,0,Yes,No,29,Yes,No,Fiber optic,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,124.18,2888.08,5,181.4,1
CUST-000912,Female,1,No,No,71,Yes,No,No,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,118.71,6517.6,2,164.3,0
CUST-000913,Female,0,Yes,No,17,Yes,No,DSL,No,No,Yes,Yes,Two year,No,Bank transfer,76.1,1037.76,1,119.5,1
CUST-000914,Male,0,Yes,No,25,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,77.87,1748.02,2,72.9,0
CUST-000915,Male,0,No,No,28,No,No,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Bank transfer,22.36,523.41,2,122.5,1
CUST-000916,Male,0,No,No,19,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Two year,Yes,Electronic check,38.44,663.8,3,144.6,1
CUST-000917,Female,0,No,No,24,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,Month-to-month,Yes,Bank transfer,126.7,2500.05,5,242.2,1
CUST-000918,Male,0,No,No,15,Yes,No phone service,Fiber optic,No,No,Yes,No,Two year,Yes,Mailed check,103.21,1202.36,4,130.4,1
CUST-000919,Male,1,Yes,No,8,Yes,No,DSL,No internet service,No,No internet service,Yes,Month-to-month,No,Credit card,123.15,831.72,2,226.6,1
CUST-000920,Female,1,Yes,No,15,Yes,No,Fiber optic,No,Yes,No,Yes,Month-to-month,No,Bank transfer,45.54,544.68,1,84.5,1
CUST-000921,Female,1,Yes,No,18,Yes,Yes,DSL,No,No,No internet service,Yes,Month-to-month,No,Credit card,83.53,1125.51,2,144.6,1
CUST-000922,Female,0,Yes,Yes,37,Yes,No,Fiber optic,No internet service,Yes,Yes,No,Month-to-month,No,Credit card,38.09,1072.57,2,277.6,1
CUST-000923,Male,1,No,No,72,No,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,208.27,12117.84,2,173.1,1
CUST-000924,Female,0,No,No,37,Yes,No,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,118.43,3711.47,2,224.3,1
CUST-000925,Female,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,Month-to-month,No,Credit card,76.3,1766.66,2,65.0,1
CUST-000926,Male,0,Yes,No,21,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,Month-to-month,Yes,Mailed check,20.8,360.53,3,222.8,1
CUST-000927,Male,0,Yes,No,19,Yes,Yes,DSL,No,Yes,Yes,No,Two year,Yes,Credit card,159.46,2252.72,1,230.0,0
CUST-000928,Male,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,One year,Yes,Mailed check,75.12,228.41,4,162.1,1
CUST-000929,Male,0,No,Yes,24,Yes,Yes,DSL,No,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer,116.14,2152.02,1,346.8,0
CUST-000930,Male,0,No,No,9,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,115.39,910.86,5,216.5,1
CUST-000931,Female,1,Yes,Yes,72,Yes,No,DSL,No,No,No internet service,No,Month-to-month,Yes,Bank transfer,58.74,3482.95,2,152.3,0
CUST-000932,Female,1,Yes,Yes,28,Yes,No,Fiber optic,No internet service,No,No,Yes,Month-to-month,No,Electronic check,132.26,3109.45,0,241.6,1
CUST-000933,Male,0,Yes,No,28,Yes,No,Fiber optic,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,110.3,2531.02,2,290.9,1
CUST-000934,Male,0,Yes,No,23,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,Two year,Yes,Mailed check,149.18,3009.57,1,307.2,1
CUST-000935,Male,0,No,No,19,No,No,Fiber optic,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,142.41,2378.0,3,222.8,1
CUST-000936,Male,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,One year,Yes,Mailed check,69.89,4291.81,4,121.5,0
CUST-000937,Male,0,Yes,No,65,Yes,No,Fiber optic,Yes,No,No internet service,No,Month-to-month,No,Mailed check,106.54,5756.59,2,314.3,0
CUST-000938,Female,0,No,No,23,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,Two year,Yes,Credit card,89.61,1912.5,2,143.5,0
CUST-000939,Female,0,No,No,14,Yes,No,Fiber optic,No,No,No,Yes,Two year,Yes,Electronic check,64.24,684.27,0,112.7,1
CUST-000940,Female,0,No,No,10,Yes,No,DSL,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Credit card,50.99,474.7,4,201.6,1
CUST-000941,Male,0,Yes,No,31,Yes,No,DSL,Yes,No internet service,No,No,Month-to-month,No,Credit card,90.39,2464.97,1,211.7,1
CUST-000942,Male,0,Yes,No,72,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,One year,Yes,Credit card,38.35,2601.33,2,224.5,0
CUST-000943,Male,1,No,No,72,Yes,Yes,Fiber optic,No internet service,No,No,Yes,Two year,No,Electronic check,126.83,8643.5,4,135.4,0
CUST-000944,Female,1,Yes,No,55,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Two year,No,Credit card,68.44,3006.18,4,129.2,0
CUST-000945,Female,1,Yes,Yes,11,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Credit card,108.97,1011.95,1,295.6,0
CUST-000946,Female,0,No,No,26,Yes,No,No,No,No internet service,Yes,No,One year,No,Credit card,100.55,1959.46,5,35.6,0
CUST-000947,Female,0,Yes,No,29,Yes,No,Fiber optic,No,Yes,No,No,Month-to-month,No,Electronic check,30.11,779.03,0,153.3,1
CUST-000948,Female,0,Yes,Yes,28,No,Yes,Fiber optic,No internet service,No,No internet service,No,Month-to-month,Yes,Credit card,126.83,3080.13,1,255.0,1
CUST-000949,Female,0,Yes,No,30,Yes,No,Fiber optic,No internet service,No,Yes,Yes,Month-to-month,No,Credit card,87.67,2110.67,1,33.7,0
CUST-000950,Male,1,Yes,Yes,42,Yes,Yes,DSL,No,No,No internet service,Yes,Two year,Yes,Credit card,32.59,1066.44,0,166.4,0
CUST-000951,Female,0,No,No,17,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Month-to-month,No,Mailed check,163.85,2263.1,0,152.6,1
CUST-000952,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,135.12,3018.79,2,114.7,1
CUST-000953,Female,0,Yes,No,11,Yes,No,Fiber optic,Yes,No,No,Yes,Month-to-month,No,Bank transfer,126.2,1212.61,0,88.8,1
CUST-000954,Male,0,Yes,No,48,Yes,No,Fiber optic,No,No internet service,Yes,No,Month-to-month,Yes,Credit card,45.35,1613.44,4,188.7,0
CUST-000955,Male,1,No,Yes,37,Yes,No,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer,89.95,2791.52,2,368.5,1
CUST-000956,Female,0,No,No,4,Yes,No,Fiber optic,No,Yes,No,Yes,Month-to-month,No,Bank transfer,170.81,524.22,2,132.1,1
CUST-000957,Male,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,No,No internet service,Two year,Yes,Mailed check,148.44,2075.84,1,192.4,1
CUST-000958,Female,0,No,Yes,9,Yes,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer,93.95,709.8,1,103.9,0
CUST-000959,Male,0,No,Yes,59,Yes,No,Fiber optic,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,79.75,4103.37,5,252.1,1
CUST-000960,Male,0,No,Yes,33,Yes,No phone service,DSL,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,185.51,5141.94,1,225.8,1
CUST-000961,Male,0,Yes,No,24,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card,47.05,934.54,4,171.4,1
CUST-000962,Female,0,Yes,Yes,20,No,No,DSL,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,147.04,2492.88,2,0.0,1
CUST-000963,Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,No,Credit card,115.17,3835.68,2,278.0,1
CUST-000964,Male,0,Yes,Yes,28,Yes,No,Fiber optic,No,No internet service,No,Yes,Two year,No,Electronic check,113.01,2597.33,2,188.6,1
CUST-000965,Female,0,Yes,Yes,23,Yes,No,Fiber optic,No,No,No,No,Month-to-month,No,Electronic check,89.42,1763.57,1,243.7,1
CUST-000966,Male,0,No,No,72,Yes,No,DSL,No internet service,No,No,No,Two year,Yes,Bank transfer,101.71,5849.52,1,145.4,0
CUST-000967,Female,0,No,No,35,No,No,Fiber optic,No,No internet service,No,No,Month-to-month,Yes,Electronic check,53.87,1456.28,3,160.4,0
CUST-000968,Male,1,Yes,Yes,12,Yes,No,DSL,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,149.16,1566.32,2,225.8,0
CUST-000969,Male,1,Yes,No,34,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,94.89,2452.68,0,89.1,1
CUST-000970,Male,0,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,No,One year,Yes,Bank transfer,84.87,2328.53,1,208.0,1
CUST-000971,Female,0,Yes,No,3,Yes,No,No,No internet service,Yes,Yes,No,One year,No,Bank transfer,157.54,377.74,3,221.8,1
CUST-000972,Male,0,Yes,No,31,No,No,Fiber optic,Yes,No,Yes,No,Month-to-month,No,Credit card,114.94,2653.05,2,171.7,0
CUST-000973,Male,0,No,No,27,Yes,Yes,Fiber optic,Yes,No,No,Yes,Two year,No,Electronic check,72.5,1617.92,1,210.0,0
CUST-000974,Male,0,No,No,57,Yes,No phone service,No,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,141.1,6095.28,1,171.5,0
CUST-000975,Female,0,Yes,No,7,Yes,No phone service,No,No,No,No,No,Two year,Yes,Bank transfer,120.55,664.94,2,47.2,0
CUST-000976,Female,0,Yes,No,8,Yes,No,Fiber optic,Yes,No internet service,No,No,Two year,No,Electronic check,107.59,743.56,1,151.1,1
CUST-000977,Male,0,Yes,No,9,Yes,No,Fiber optic,No internet service,Yes,No,No,Two year,Yes,Electronic check,87.23,642.1,2,303.8,1
CUST-000978,Female,0,Yes,No,42,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,Two year,Yes,Bank transfer,86.49,3264.33,3,215.4,1
CUST-000979,Female,0,No,Yes,32,Yes,Yes,Fiber optic,No,No,Yes,Yes,One year,No,Electronic check,117.65,3112.74,2,1.4,0
CUST-000980,Female,0,No,Yes,6,Yes,No,Fiber optic,No,No,Yes,No,One year,Yes,Electronic check,135.12,588.9,1,282.2,1
CUST-000981,Female,0,Yes,No,11,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,Two year,No,Credit card,73.59,624.8,1,106.4,0
CUST-000982,Female,0,Yes,No,12,Yes,No,DSL,No internet service,Yes,No internet service,Yes,Two year,Yes,Bank transfer,83.12,868.4,3,176.3,0
CUST-000983,Male,0,No,No,42,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,Month-to-month,No,Electronic check,135.25,5043.45,4,270.3,1
CUST-000984,Female,0,No,No,33,Yes,Yes,No,No internet service,No,Yes,Yes,One year,Yes,Credit card,99.53,2716.14,1,195.8,1
CUST-000985,Male,0,Yes,Yes,21,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Month-to-month,No,Mailed check,42.17,762.41,1,205.2,1
CUST-000986,Female,0,Yes,No,24,No,Yes,DSL,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,29.34,560.82,3,337.6,0
CUST-000987,Male,0,Yes,No,11,No,No,Fiber optic,No internet service,Yes,No,No,One year,Yes,Electronic check,29.58,242.68,0,215.8,0
CUST-000988,Male,0,Yes,No,53,Yes,No phone service,Fiber optic,No,No,No,No,Two year,No,Mailed check,68.65,2727.11,2,177.8,0
CUST-000989,Male,0,Yes,No,26,Yes,No,DSL,No,No,Yes,Yes,Two year,No,Bank transfer,69.46,1343.53,3,38.0,1
CUST-000990,Female,0,Yes,No,28,Yes,No phone service,DSL,No internet service,Yes,Yes,No,One year,No,Bank transfer,135.33,3150.17,2,117.7,0
CUST-000991,Female,1,Yes,No,59,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,20.47,1079.1,3,341.1,1
CUST-000992,Female,0,Yes,Yes,55,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Two year,Yes,Electronic check,59.12,2994.1,2,111.7,0
CUST-000993,Female,0,No,No,23,Yes,Yes,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Bank transfer,156.08,2934.1,2,312.5,1
CUST-000994,Female,0,No,No,20,Yes,No,Fiber optic,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,54.34,888.42,1,61.5,0
CUST-000995,Male,0,No,No,8,Yes,No,Fiber optic,No,No,No,Yes,Two year,No,Bank transfer,159.71,1047.86,1,92.6,1
CUST-000996,Female,0,No,Yes,44,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Credit card,123.2,4428.66,1,11.9,1
CUST-000997,Male,0,Yes,No,36,No,Yes,DSL,No internet service,Yes,No,Yes,Month-to-month,No,Bank transfer,36.48,1130.2,0,228.8,0
CUST-000998,Female,0,Yes,No,26,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,Month-to-month,Yes,Electronic check,84.36,1877.4,0,157.4,1
CUST-000999,Female,1,Yes,No,33,No,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,79.5,2093.45,1,110.4,0
CUST-001000,Female,0,Yes,No,29,No,Yes,Fiber optic,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,62.43,1609.25,2,118.1,1
CUST-001001,Male,0,No,Yes,43,Yes,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,72.5,2405.86,1,196.9,1
CUST-001002,Male,0,No,Yes,55,Yes,No,DSL,No internet service,Yes,No,No internet service,Two year,Yes,Mailed check,99.27,4483.86,1,199.8,0
CUST-001003,Female,0,Yes,No,19,Yes,No,No,No internet service,No,No,No,Month-to-month,No,Credit card,117.78,2054.04,4,0.0,0
CUST-001004,Male,1,Yes,No,10,Yes,No,Fiber optic,No,No internet service,Yes,No,One year,Yes,Electronic check,21.13,155.23,2,258.2,1
CUST-001005,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No internet service,Yes,No,No,One year,No,Electronic check,120.85,2354.47,1,261.1,1
CUST-001006,Male,0,Yes,No,72,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,142.1,8909.19,3,225.8,1
CUST-001007,Female,0,No,No,26,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer,96.34,2071.48,0,193.6,1
CUST-001008,Male,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,Month-to-month,No,Bank transfer,49.71,869.54,2,277.8,1
CUST-001009,Female,0,No,No,31,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,One year,Yes,Credit card,82.96,2370.25,4,206.7,1
CUST-001010,Male,0,No,No,52,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,Two year,Yes,Credit card,141.3,6232.08,0,291.4,0
CUST-001011,Male,0,No,No,15,Yes,Yes,No,No internet service,No,No,No internet service,One year,No,Electronic check,135.33,1589.37,0,198.2,0
CUST-001012,Male,0,Yes,No,42,Yes,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer,125.57,3984.7,2,3.7,0
CUST-001013,Female,1,No,No,36,Yes,No phone service,No,No internet service,No,No internet service,No,Two year,Yes,Electronic check,126.17,3790.43,2,100.6,0
CUST-001014,Female,0,Yes,Yes,33,Yes,Yes,Fiber optic,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,94.7,2324.54,2,330.2,1
CUST-001015,Female,1,No,No,34,Yes,No,DSL,Yes,Yes,No,Yes,One year,Yes,Mailed check,101.86,2480.78,2,103.8,1
CUST-001016,Female,0,Yes,No,22,Yes,No phone service,Fiber optic,Yes,Yes,No,No,One year,Yes,Bank transfer,96.53,1955.62,1,153.2,1
CUST-001017,Female,0,Yes,No,47,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,Two year,No,Mailed check,132.62,5306.23,0,333.6,0
CUST-001018,Male,0,No,No,5,Yes,No,DSL,No internet service,Yes,No,Yes,Two year,No,Bank transfer,107.95,472.45,4,201.8,1
CUST-001019,Female,0,Yes,Yes,18,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer,66.79,885.84,6,302.8,1
CUST-001020,Female,0,No,No,22,Yes,No,No,No,No,No internet service,No,Two year,Yes,Credit card,79.31,1361.86,4,24.9,0
CUST-001021,Female,0,No,No,39,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Two year,No,Mailed check,82.01,2423.26,4,238.8,0
CUST-001022,Male,0,Yes,No,29,Yes,No,Fiber optic,No internet service,Yes,Yes,No,One year,No,Mailed check,53.4,1181.32,1,194.3,0
CUST-001023,Male,0,Yes,Yes,16,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,Month-to-month,No,Electronic check,29.38,370.15,3,210.7,0
CUST-001024,Female,1,No,No,72,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Month-to-month,No,Mailed check,156.76,9729.88,2,179.9,1
CUST-001025,Male,0,No,Yes,23,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,69.66,1334.26,1,272.9,1
CUST-001026,Male,0,Yes,No,72,Yes,No,DSL,Yes,Yes,No internet service,No,Month-to-month,No,Mailed check,133.64,8395.65,4,257.1,1
CUST-001027,Female,0,No,No,9,No,Yes,Fiber optic,No,Yes,No,Yes,Month-to-month,No,Mailed check,141.9,1050.44,1,167.8,1
CUST-001028,Female,1,No,Yes,19,Yes,No,Fiber optic,Yes,No,No,No,Month-to-month,No,Credit card,130.89,2025.73,3,158.4,1
CUST-001029,Male,0,No,No,29,Yes,No,DSL,No internet service,Yes,Yes,No,One year,No,Electronic check,122.86,3128.84,5,293.1,1
CUST-001030,Male,1,No,No,33,Yes,No phone service,No,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,140.28,3817.69,1,69.5,0
CUST-001031,Female,1,No,No,11,Yes,Yes,DSL,Yes,No,Yes,Yes,Month-to-month,No,Credit card,118.45,1177.23,3,148.7,0
CUST-001032,Male,0,No,No,39,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Credit card,117.34,4342.8,3,217.0,1
CUST-001033,Male,0,No,Yes,55,Yes,No phone service,DSL,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,103.63,4697.91,2,267.8,1
CUST-001034,Male,0,Yes,Yes,7,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,126.33,668.8,0,132.5,1
CUST-001035,Female,0,No,No,25,Yes,No,Fiber optic,No,No,No,No,Month-to-month,No,Electronic check,91.06,1839.06,2,62.1,1
CUST-001036,Female,0,Yes,Yes,72,No,No,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,152.93,9414.01,1,221.2,1
CUST-001037,Female,0,No,Yes,36,Yes,No,DSL,No,No,No,No,One year,Yes,Electronic check,93.44,2731.1,4,222.2,1
CUST-001038,Female,0,Yes,No,72,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer,74.85,4332.54,1,137.0,0
CUST-001039,Female,0,No,Yes,29,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,111.03,2503.94,2,195.5,1
CUST-001040,Female,0,No,No,25,Yes,No,Fiber optic,Yes,No,No internet service,Yes,Two year,Yes,Mailed check,43.92,857.54,1,258.4,0
CUST-001041,Female,0,Yes,No,10,Yes,Yes,DSL,Yes,No internet service,Yes,No,One year,Yes,Bank transfer,103.21,961.51,5,188.2,0
CUST-001042,Male,0,Yes,Yes,60,Yes,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,121.24,6131.71,4,107.0,1
CUST-001043,Female,0,Yes,No,1,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,Two year,Yes,Bank transfer,131.92,107.36,2,251.8,1
CUST-001044,Male,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,No,Yes,Month-to-month,No,Mailed check,59.81,419.71,1,140.5,1
CUST-001045,Female,1,Yes,No,58,Yes,Yes,DSL,Yes,No,No,No,Month-to-month,Yes,Electronic check,86.29,3987.77,3,154.5,1
CUST-001046,Female,0,No,No,72,Yes,No,Fiber optic,No,No,No internet service,No internet service,Two year,No,Electronic check,21.58,1180.07,1,143.0,0
CUST-001047,Female,0,No,Yes,56,Yes,No,Fiber optic,No,No,Yes,No,One year,No,Mailed check,61.42,2892.65,0,301.6,0
CUST-001048,Male,1,No,No,18,Yes,No,DSL,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,73.77,1133.62,0,210.1,1
CUST-001049,Female,0,No,No,22,Yes,Yes,DSL,Yes,No,No internet service,No,Month-to-month,No,Electronic check,70.07,1272.2,7,186.3,1
CUST-001050,Male,0,No,No,70,No,No,Fiber optic,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,68.77,4027.02,2,6.2,1
CUST-001051,Female,0,Yes,Yes,72,Yes,Yes,DSL,No,No,Yes,No,Month-to-month,Yes,Credit card,99.73,5969.04,1,374.1,1
CUST-001052,Female,0,No,Yes,27,Yes,Yes,Fiber optic,No,No internet service,No,No,Two year,No,Electronic check,105.37,2377.68,1,65.5,1
CUST-001053,Male,0,Yes,Yes,24,Yes,Yes,DSL,No,No,No,No,Two year,Yes,Electronic check,114.63,2226.96,1,190.2,0
CUST-001054,Male,0,Yes,No,14,No,No,DSL,No,Yes,Yes,No,Month-to-month,Yes,Credit card,21.18,222.93,3,32.1,0
CUST-001055,Female,0,Yes,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,No,Month-to-month,No,Bank transfer,107.46,4431.44,3,130.8,1
CUST-001056,Male,0,No,No,8,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,139.29,970.42,3,103.6,1
CUST-001057,Male,0,No,Yes,5,Yes,Yes,DSL,No internet service,No,No,No internet service,Month-to-month,Yes,Credit card,160.83,623.32,3,466.6,1
CUST-001058,Male,0,Yes,Yes,15,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,Two year,Yes,Mailed check,19.78,259.51,1,234.6,0
CUST-001059,Male,0,No,Yes,4,Yes,No,Fiber optic,Yes,Yes,No,No,Two year,No,Bank transfer,27.7,82.94,1,135.4,0
CUST-001060,Female,0,No,No,72,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,One year,Yes,Electronic check,122.81,6889.53,2,243.0,0
CUST-001061,Female,0,Yes,No,28,Yes,Yes,Fiber optic,Yes,No,No,Yes,One year,Yes,Credit card,60.08,1184.08,3,230.4,1
CUST-001062,Male,0,No,No,54,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,110.39,5390.36,0,98.4,1
CUST-001063,Male,0,No,No,35,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Month-to-month,No,Bank transfer,112.73,3201.25,3,195.9,0
CUST-001064,Female,0,Yes,No,27,Yes,No,Fiber optic,No,No,Yes,Yes,Month-to-month,No,Electronic check,109.42,2588.68,2,216.0,1
CUST-001065,Female,0,Yes,No,49,Yes,No,Fiber optic,No internet service,No,No,Yes,Month-to-month,No,Electronic check,105.62,4382.76,2,186.1,1
CUST-001066,Female,0,Yes,Yes,64,Yes,No,Fiber optic,No,No,No internet service,No,Month-to-month,No,Credit card,145.53,7998.0,0,179.2,1
CUST-001067,Female,0,No,Yes,59,No,No,No,Yes,No,No,No,One year,No,Bank transfer,88.72,4118.4,0,222.0,0
CUST-001068,Female,0,No,No,66,No,No,Fiber optic,Yes,Yes,Yes,No,One year,No,Mailed check,43.22,2397.16,3,264.1,1
CUST-001069,Male,0,Yes,Yes,7,No,No,Fiber optic,No,No,Yes,No internet service,One year,No,Credit card,176.85,1045.73,6,242.8,1
CUST-001070,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,No internet service,Yes,Month-to-month,No,Credit card,193.17,10499.38,0,263.5,1
CUST-001071,Female,0,Yes,No,16,Yes,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,76.59,942.31,1,114.5,1
CUST-001072,Female,0,Yes,Yes,28,Yes,No,DSL,No internet service,No,No internet service,No internet service,Two year,Yes,Bank transfer,114.58,2822.61,0,121.8,0
CUST-001073,Female,0,Yes,Yes,21,Yes,Yes,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,104.67,1755.47,1,299.0,1
CUST-001074,Female,0,Yes,Yes,26,Yes,Yes,No,No internet service,No internet service,Yes,Yes,One year,No,Bank transfer,50.96,1111.38,3,58.7,0
CUST-001075,Female,0,No,No,64,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,One year,No,Electronic check,137.68,6716.44,3,15.2,1
CUST-001076,Female,0,Yes,No,72,Yes,No,Fiber optic,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,78.46,4254.33,4,288.4,1
CUST-001077,Female,0,No,Yes,72,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Two year,Yes,Electronic check,36.42,2351.94,2,252.9,0
CUST-001078,Male,0,No,No,51,Yes,Yes,DSL,No,No,No,No,Month-to-month,Yes,Mailed check,111.0,4440.2,2,53.9,1
CUST-001079,Male,0,Yes,Yes,26,Yes,Yes,Fiber optic,No internet service,No,No,No,One year,Yes,Credit card,65.68,1556.18,1,69.8,1
CUST-001080,Female,0,No,Yes,11,Yes,No,Fiber optic,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,70.14,587.5,4,232.2,1
CUST-001081,Male,0,No,Yes,28,Yes,Yes,DSL,Yes,No,No,No internet service,Month-to-month,No,Bank transfer,75.41,1604.01,1,60.8,1
CUST-001082,Male,0,No,No,37,Yes,Yes,No,No,Yes,No internet service,Yes,One year,Yes,Mailed check,63.84,1896.52,3,251.9,1
CUST-001083,Male,0,Yes,Yes,33,Yes,No,DSL,No,No,Yes,Yes,Month-to-month,No,Electronic check,179.81,4701.85,4,17.5,1
CUST-001084,Female,1,Yes,Yes,14,Yes,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card,66.83,793.43,2,27.3,0
